"","ord","sentiment"
"19615","underbetalt","neg"
"19616","underbetalte","neg"
"19617","underbudt","neg"
"19618","underbudte","neg"
"19619","underby","neg"
"19620","underbydd","neg"
"19621","underbydde","neg"
"19622","underbydende","neg"
"19623","underbyr","neg"
"19624","underbys","neg"
"19625","underbød","neg"
"19626","underdimensjoner","neg"
"19627","underdimensjonere","neg"
"19628","underdimensjonerende","neg"
"19629","underdimensjonerer","neg"
"19630","underdimensjoneres","neg"
"19631","underdimensjonert","neg"
"19632","underdimensjonerte","neg"
"19633","underdreiv","neg"
"19634","underdrev","neg"
"19635","underdrevet","neg"
"19636","underdrevne","neg"
"19637","underdriv","neg"
"19638","underdrive","neg"
"19639","underdrivende","neg"
"19640","underdriver","neg"
"19641","underdrives","neg"
"19642","underernært","neg"
"19643","underernærte","neg"
"19644","underfundig","neg"
"19645","underfundige","neg"
"19646","underfundigere","neg"
"19647","underfundigst","neg"
"19648","underfundigste","neg"
"19649","undergang","neg"
"19650","undergangen","neg"
"19651","undergangene","neg"
"19652","underganger","neg"
"19653","undergiven","neg"
"19654","undergivent","neg"
"19655","undergivne","neg"
"19656","undergrav","neg"
"19657","undergravd","neg"
"19658","undergravde","neg"
"19659","undergrave","neg"
"19660","undergravende","neg"
"19661","undergraver","neg"
"19662","undergraves","neg"
"19663","undergrov","neg"
"19664","underkast","neg"
"19665","underkasta","neg"
"19666","underkaste","neg"
"19667","underkastede","neg"
"19668","underkastelse","neg"
"19669","underkastelsen","neg"
"19670","underkastende","neg"
"19671","underkaster","neg"
"19672","underkastes","neg"
"19673","underkastet","neg"
"19674","underkastete","neg"
"19675","underkjenn","neg"
"19676","underkjenne","neg"
"19677","underkjennende","neg"
"19678","underkjenner","neg"
"19679","underkjennes","neg"
"19680","underkjent","neg"
"19681","underkjente","neg"
"19682","underku","neg"
"19683","underkua","neg"
"19684","underkue","neg"
"19685","underkuede","neg"
"19686","underkuende","neg"
"19687","underkuer","neg"
"19688","underkues","neg"
"19689","underkuet","neg"
"19690","underkuete","neg"
"19691","underla","neg"
"19692","underlagt","neg"
"19693","underlagte","neg"
"19694","underlegen","neg"
"19695","underlegent","neg"
"19696","underlegg","neg"
"19697","underlegge","neg"
"19698","underleggende","neg"
"19699","underlegger","neg"
"19700","underlegges","neg"
"19701","underlegne","neg"
"19702","underlig","neg"
"19703","underlige","neg"
"19704","underligere","neg"
"19705","underliggende","neg"
"19706","underligst","neg"
"19707","underligste","neg"
"19708","underminer","neg"
"19709","underminere","neg"
"19710","underminerende","neg"
"19711","underminerer","neg"
"19712","undermineres","neg"
"19713","underminert","neg"
"19714","underminerte","neg"
"19715","underordn","neg"
"19716","underordna","neg"
"19717","underordne","neg"
"19718","underordnede","neg"
"19719","underordnende","neg"
"19720","underordner","neg"
"19721","underordnes","neg"
"19722","underordnet","neg"
"19723","underordnete","neg"
"19724","undersått","neg"
"19725","undersåtten","neg"
"19726","undersåttene","neg"
"19727","undersåtter","neg"
"19728","undertrykk","neg"
"19729","undertrykke","neg"
"19730","undertrykkelse","neg"
"19731","undertrykkelsen","neg"
"19732","undertrykkende","neg"
"19733","undertrykker","neg"
"19734","undertrykkere","neg"
"19735","undertrykkeren","neg"
"19736","undertrykkerer","neg"
"19737","undertrykkerne","neg"
"19738","undertrykkes","neg"
"19739","undertrykt","neg"
"19740","undertrykte","neg"
"19741","undertvang","neg"
"19742","undertving","neg"
"19743","undertvinge","neg"
"19744","undertvingende","neg"
"19745","undertvinger","neg"
"19746","undertvinges","neg"
"19747","undertvunget","neg"
"19748","undertvungne","neg"
"19749","underutviklede","neg"
"19750","underutviklet","neg"
"19751","underutviklete","neg"
"19752","undervurder","neg"
"19753","undervurdere","neg"
"19754","undervurderende","neg"
"19755","undervurderer","neg"
"19756","undervurderes","neg"
"19757","undervurdert","neg"
"19758","undervurderte","neg"
"19759","unevnelig","neg"
"19760","unevnelige","neg"
"19761","unngikk","neg"
"19762","unngå","neg"
"19763","unngående","neg"
"19764","unngår","neg"
"19765","unngås","neg"
"19766","unngått","neg"
"19767","unngåtte","neg"
"19768","unnlatelse","neg"
"19769","unnlatelsen","neg"
"19770","unnlatelsene","neg"
"19771","unnlatelser","neg"
"19772","unnskyldning","neg"
"19773","unnskyldningen","neg"
"19774","unnskyldningene","neg"
"19775","unnskyldninger","neg"
"19776","unnslapp","neg"
"19777","unnslipp","neg"
"19778","unnslippe","neg"
"19779","unnslippende","neg"
"19780","unnslipper","neg"
"19781","unnslippes","neg"
"19782","unnslupne","neg"
"19783","unnsluppet","neg"
"19784","unnveik","neg"
"19785","unnvek","neg"
"19786","unnveket","neg"
"19787","unnvekne","neg"
"19788","unnvik","neg"
"19789","unnvike","neg"
"19790","unnvikende","neg"
"19791","unnviker","neg"
"19792","unnvikes","neg"
"19793","unnværlig","neg"
"19794","unnværlige","neg"
"19795","unormal","neg"
"19796","unormale","neg"
"19797","unormalt","neg"
"19798","unødig","neg"
"19799","unødige","neg"
"19800","unødvendig","neg"
"19801","unødvendige","neg"
"19802","unøyaktig","neg"
"19803","unøyaktige","neg"
"19804","unøyaktighet","neg"
"19805","unøyaktigheta","neg"
"19806","unøyaktigheten","neg"
"19807","unøyaktighetene","neg"
"19808","unøyaktigheter","neg"
"19809","uoppdragen","neg"
"19810","uoppdragent","neg"
"19811","uoppdragne","neg"
"19812","uoppfylt","neg"
"19813","uoppfylte","neg"
"19814","uoppgjort","neg"
"19815","uoppgjorte","neg"
"19816","uopphørlig","neg"
"19817","uopphørlige","neg"
"19818","uoppklart","neg"
"19819","uoppklarte","neg"
"19820","uopplyst","neg"
"19821","uopplyste","neg"
"19822","uoppmerksom","neg"
"19823","uoppmerksomme","neg"
"19824","uoppmerksomt","neg"
"19825","uoppnåelig","neg"
"19826","uoppnåelige","neg"
"19827","uopprettelig","neg"
"19828","uopprettelige","neg"
"19829","uorden","neg"
"19830","uordenen","neg"
"19831","uordenene","neg"
"19832","uordener","neg"
"19833","uordentlig","neg"
"19834","uordentlige","neg"
"19835","uordnede","neg"
"19836","uordnet","neg"
"19837","uordnete","neg"
"19838","uorganisert","neg"
"19839","uorganiserte","neg"
"19840","uortodoks","neg"
"19841","uortodokse","neg"
"19842","uortodokst","neg"
"19843","uoverensstemmelse","neg"
"19844","uoverensstemmelsen","neg"
"19845","uoverensstemmelsene","neg"
"19846","uoverensstemmelser","neg"
"19847","uoverkommelig","neg"
"19848","uoverkommelige","neg"
"19849","uoverstigelig","neg"
"19850","uoverstigelige","neg"
"19853","upassende","neg"
"19854","upersonlig","neg"
"19855","upersonlige","neg"
"19856","upolert","neg"
"19857","upolerte","neg"
"19858","upopulær","neg"
"19859","upopulære","neg"
"19860","upopulært","neg"
"19861","upraktisk","neg"
"19862","upraktiske","neg"
"19863","upresis","neg"
"19864","upresise","neg"
"19865","upresist","neg"
"19866","uproduktiv","neg"
"19867","uproduktive","neg"
"19868","uproduktivt","neg"
"19869","uprøvd","neg"
"19870","uprøvde","neg"
"19871","upålitelig","neg"
"19872","upålitelige","neg"
"19873","ur","neg"
"19874","ura","neg"
"19875","urealistisk","neg"
"19876","urealistiske","neg"
"19877","uredd","neg"
"19878","uredde","neg"
"19879","ureflektert","neg"
"19880","ureflekterte","neg"
"19881","uregelmessig","neg"
"19882","uregelmessige","neg"
"19883","uregelmessighet","neg"
"19884","uregelmessigheta","neg"
"19885","uregelmessigheten","neg"
"19886","uregelmessighetene","neg"
"19887","uregelmessigheter","neg"
"19888","uregelrett","neg"
"19889","uregelrette","neg"
"19890","uregjerlig","neg"
"19891","uregjerlige","neg"
"19892","uren","neg"
"19893","urene","neg"
"19894","urenhet","neg"
"19895","urenheta","neg"
"19896","urenheten","neg"
"19897","urenhetene","neg"
"19898","urenheter","neg"
"19899","urent","neg"
"19900","urer","neg"
"19901","urett","neg"
"19902","urette","neg"
"19903","uretten","neg"
"19904","urettene","neg"
"19905","uretter","neg"
"19906","urettferdig","neg"
"19907","urettferdige","neg"
"19908","urettmessig","neg"
"19909","urettmessige","neg"
"19910","uriktig","neg"
"19911","uriktige","neg"
"19912","urimelig","neg"
"19913","urimelige","neg"
"19914","urimeligere","neg"
"19915","urimeligst","neg"
"19916","urimeligste","neg"
"19917","uro","neg"
"19918","uroa","neg"
"19919","urodd","neg"
"19920","urodde","neg"
"19921","uroe","neg"
"19922","uroede","neg"
"19923","uroen","neg"
"19924","uroende","neg"
"19925","uroer","neg"
"19926","uroes","neg"
"19927","uroet","neg"
"19928","uroete","neg"
"19931","urolig","neg"
"19932","urolige","neg"
"19933","uroligere","neg"
"19934","urolighet","neg"
"19935","uroligheta","neg"
"19936","uroligheten","neg"
"19937","urolighetene","neg"
"19938","uroligheter","neg"
"19939","uroligst","neg"
"19940","uroligste","neg"
"19941","urostifter","neg"
"19942","urostiftere","neg"
"19943","urostifteren","neg"
"19944","urostifterer","neg"
"19945","urostifterne","neg"
"19946","urovekkende","neg"
"19947","uryddig","neg"
"19948","uryddige","neg"
"19949","uryddigere","neg"
"19950","uryddigst","neg"
"19951","uryddigste","neg"
"19952","urørt","neg"
"19953","urørte","neg"
"19954","usammenhengende","neg"
"19955","usann","neg"
"19956","usanne","neg"
"19957","usannhet","neg"
"19958","usannheta","neg"
"19959","usannheten","neg"
"19960","usannhetene","neg"
"19961","usannheter","neg"
"19962","usannsynlig","neg"
"19963","usannsynlige","neg"
"19964","usant","neg"
"19965","usedelig","neg"
"19966","usedelige","neg"
"19967","uselvstendig","neg"
"19968","uselvstendige","neg"
"19969","usett","neg"
"19970","usette","neg"
"19971","usigelig","neg"
"19972","usigelige","neg"
"19973","usikker","neg"
"19974","usikkerhet","neg"
"19975","usikkerheta","neg"
"19976","usikkerheten","neg"
"19977","usikkert","neg"
"19978","usikre","neg"
"19979","usikrede","neg"
"19980","usikret","neg"
"19981","usikrete","neg"
"19982","uskarp","neg"
"19983","uskarpe","neg"
"19984","uskarpt","neg"
"19985","uskjønn","neg"
"19986","uskjønne","neg"
"19987","uskjønt","neg"
"19988","usle","neg"
"19989","uslere","neg"
"19990","uslest","neg"
"19991","usleste","neg"
"19992","usling","neg"
"19993","uslingen","neg"
"19994","uslingene","neg"
"19995","uslinger","neg"
"19996","usmakelig","neg"
"19997","usmakelige","neg"
"19998","usortert","neg"
"19999","usorterte","neg"
"20000","usosial","neg"
"20001","usosiale","neg"
"20002","usosialt","neg"
"20003","ussel","neg"
"20004","usselhet","neg"
"20005","usselheta","neg"
"20006","usselheten","neg"
"20007","usselt","neg"
"20008","ustabil","neg"
"20009","ustabile","neg"
"20010","ustabilt","neg"
"20011","ustadig","neg"
"20012","ustadige","neg"
"20013","ustanselig","neg"
"20014","ustanselige","neg"
"20015","ustelt","neg"
"20016","ustelte","neg"
"20017","ustoppelig","neg"
"20018","ustoppelige","neg"
"20019","ustyrlig","neg"
"20020","ustyrlige","neg"
"20021","ustø","neg"
"20022","ustøe","neg"
"20023","ustøtt","neg"
"20024","usunn","neg"
"20025","usunne","neg"
"20026","usunt","neg"
"20027","usurpator","neg"
"20028","usurpatoren","neg"
"20029","usurpatorene","neg"
"20030","usurpatorer","neg"
"20031","usurper","neg"
"20032","usurpere","neg"
"20033","usurperende","neg"
"20034","usurperer","neg"
"20035","usurperes","neg"
"20036","usurpert","neg"
"20037","usurperte","neg"
"20038","usympatisk","neg"
"20039","usympatiske","neg"
"20040","usynlig","neg"
"20041","usynlige","neg"
"20042","usystematisk","neg"
"20043","usystematiske","neg"
"20044","usømmelig","neg"
"20045","usømmelige","neg"
"20046","utakknemlig","neg"
"20047","utakknemlige","neg"
"20048","utakknemlighet","neg"
"20049","utakknemligheta","neg"
"20050","utakknemligheten","neg"
"20051","utart","neg"
"20052","utarta","neg"
"20053","utarte","neg"
"20054","utartede","neg"
"20055","utartende","neg"
"20056","utarter","neg"
"20057","utartes","neg"
"20058","utartet","neg"
"20059","utartete","neg"
"20060","utbrudd","neg"
"20061","utbrudda","neg"
"20062","utbruddene","neg"
"20063","utbruddet","neg"
"20064","uteglem","neg"
"20065","uteglemme","neg"
"20066","uteglemmende","neg"
"20067","uteglemmer","neg"
"20068","uteglemmes","neg"
"20069","uteglemt","neg"
"20070","uteglemte","neg"
"20071","utelat","neg"
"20072","utelate","neg"
"20073","utelatelse","neg"
"20074","utelatelsen","neg"
"20075","utelatelsene","neg"
"20076","utelatelser","neg"
"20077","utelatende","neg"
"20078","utelater","neg"
"20079","utelates","neg"
"20080","utelatt","neg"
"20081","utelatte","neg"
"20082","utelot","neg"
"20083","utelukkelse","neg"
"20084","utelukkelsen","neg"
"20085","utenforstående","neg"
"20086","utenkelig","neg"
"20087","utenkelige","neg"
"20088","utett","neg"
"20089","utette","neg"
"20090","utfordr","neg"
"20091","utfordra","neg"
"20092","utfordre","neg"
"20093","utfordrede","neg"
"20094","utfordrende","neg"
"20095","utfordrer","neg"
"20096","utfordres","neg"
"20097","utfordret","neg"
"20098","utfordrete","neg"
"20099","utfordring","neg"
"20100","utfordringa","neg"
"20101","utfordringen","neg"
"20102","utfordringene","neg"
"20103","utfordringer","neg"
"20104","utgikk","neg"
"20105","utgå","neg"
"20106","utgående","neg"
"20107","utgår","neg"
"20108","utgås","neg"
"20109","utgått","neg"
"20110","utgåtte","neg"
"20111","utidig","neg"
"20112","utidige","neg"
"20113","utilbørlig","neg"
"20114","utilbørlige","neg"
"20115","utilbørligere","neg"
"20116","utilbørligst","neg"
"20117","utilbørligste","neg"
"20118","utilbøyelig","neg"
"20119","utilbøyelige","neg"
"20120","utilfredshet","neg"
"20121","utilfredsheta","neg"
"20122","utilfredsheten","neg"
"20123","utilfredsstillende","neg"
"20124","utilgivelig","neg"
"20125","utilgivelige","neg"
"20126","utilgjengelig","neg"
"20127","utilgjengelige","neg"
"20128","utillatelig","neg"
"20129","utillatelige","neg"
"20130","utilnærmelig","neg"
"20131","utilnærmelige","neg"
"20132","utilpass","neg"
"20133","utilpasse","neg"
"20134","utilregnelig","neg"
"20135","utilregnelige","neg"
"20136","utilrådelig","neg"
"20137","utilrådelige","neg"
"20138","utilsiktede","neg"
"20139","utilsiktet","neg"
"20140","utilsiktete","neg"
"20141","utilstrekkelig","neg"
"20142","utilstrekkelige","neg"
"20143","uting","neg"
"20144","utingen","neg"
"20145","utingene","neg"
"20146","utløp","neg"
"20147","utløpe","neg"
"20148","utløpende","neg"
"20149","utløper","neg"
"20150","utløpes","neg"
"20151","utløpet","neg"
"20152","utløpt","neg"
"20153","utløpte","neg"
"20154","utmagrede","neg"
"20155","utmagret","neg"
"20156","utmagrete","neg"
"20157","utmatt","neg"
"20158","utmatta","neg"
"20159","utmatte","neg"
"20160","utmattede","neg"
"20161","utmattelse","neg"
"20162","utmattelsen","neg"
"20163","utmattende","neg"
"20164","utmatter","neg"
"20165","utmattes","neg"
"20166","utmattet","neg"
"20167","utmattete","neg"
"20168","utmatting","neg"
"20169","utmattinga","neg"
"20170","utmattingen","neg"
"20171","utnytt","neg"
"20172","utnytta","neg"
"20173","utnytte","neg"
"20174","utnyttede","neg"
"20175","utnyttende","neg"
"20176","utnytter","neg"
"20177","utnyttes","neg"
"20178","utnyttet","neg"
"20179","utnyttete","neg"
"20180","utnytting","neg"
"20181","utnyttinga","neg"
"20182","utnyttingen","neg"
"20183","utpressing","neg"
"20184","utpressinga","neg"
"20185","utpressingen","neg"
"20186","utpressingene","neg"
"20187","utpressinger","neg"
"20188","utrader","neg"
"20189","utradere","neg"
"20190","utraderende","neg"
"20191","utraderer","neg"
"20192","utraderes","neg"
"20193","utradert","neg"
"20194","utraderte","neg"
"20195","utranger","neg"
"20196","utrangere","neg"
"20197","utrangerende","neg"
"20198","utrangerer","neg"
"20199","utrangeres","neg"
"20200","utrangert","neg"
"20201","utrangerte","neg"
"20202","utrivelig","neg"
"20203","utrivelige","neg"
"20204","utro","neg"
"20210","utroskap","neg"
"20211","utroskapen","neg"
"20212","utroskapene","neg"
"20213","utroskaper","neg"
"20214","utrydd","neg"
"20215","utrydda","neg"
"20216","utrydde","neg"
"20217","utryddede","neg"
"20218","utryddelse","neg"
"20219","utryddelsen","neg"
"20220","utryddende","neg"
"20221","utrydder","neg"
"20222","utryddes","neg"
"20223","utryddet","neg"
"20224","utryddete","neg"
"20225","utrygg","neg"
"20226","utrygge","neg"
"20227","utrygt","neg"
"20228","utrøstelig","neg"
"20229","utrøstelige","neg"
"20230","utsatt","neg"
"20231","utsatte","neg"
"20232","utse","neg"
"20233","utseende","neg"
"20234","utser","neg"
"20235","utses","neg"
"20236","utsett","neg"
"20237","utsette","neg"
"20238","utsettelse","neg"
"20239","utsettelsen","neg"
"20240","utsettelsene","neg"
"20241","utsettelser","neg"
"20242","utsettende","neg"
"20243","utsetter","neg"
"20244","utsettes","neg"
"20245","utskeielse","neg"
"20246","utskeielsen","neg"
"20247","utskeielsene","neg"
"20248","utskeielser","neg"
"20249","utskjelt","neg"
"20250","utskjelte","neg"
"20251","utslett","neg"
"20252","utsletta","neg"
"20253","utslette","neg"
"20254","utslettede","neg"
"20255","utslettelse","neg"
"20256","utslettelsen","neg"
"20257","utslettende","neg"
"20258","utslettene","neg"
"20259","utsletter","neg"
"20260","utslettes","neg"
"20261","utslettet","neg"
"20262","utslettete","neg"
"20263","utslitt","neg"
"20264","utslitte","neg"
"20265","utspekulert","neg"
"20266","utspekulerte","neg"
"20267","utstøt","neg"
"20268","utstøte","neg"
"20269","utstøtende","neg"
"20270","utstøter","neg"
"20271","utstøtes","neg"
"20272","utstøtt","neg"
"20273","utstøtte","neg"
"20274","utsultede","neg"
"20275","utsultet","neg"
"20276","utsultete","neg"
"20277","utsvevende","neg"
"20278","utså","neg"
"20279","utsåg","neg"
"20280","uttrykksløs","neg"
"20281","uttrykksløse","neg"
"20282","uttrykksløst","neg"
"20283","uttørkede","neg"
"20284","uttørket","neg"
"20285","uttørkete","neg"
"20286","utuktig","neg"
"20287","utuktige","neg"
"20288","utvis","neg"
"20289","utvise","neg"
"20290","utvisende","neg"
"20291","utviser","neg"
"20292","utvises","neg"
"20293","utviskede","neg"
"20294","utvisket","neg"
"20295","utviskete","neg"
"20296","utvisning","neg"
"20297","utvisningen","neg"
"20298","utvisningene","neg"
"20299","utvisninger","neg"
"20300","utvist","neg"
"20301","utviste","neg"
"20302","utydelig","neg"
"20303","utydelige","neg"
"20304","utydeligere","neg"
"20305","utydeligst","neg"
"20306","utydeligste","neg"
"20307","utålelig","neg"
"20308","utålelige","neg"
"20309","utålmodig","neg"
"20310","utålmodige","neg"
"20311","utålmodigere","neg"
"20312","utålmodigst","neg"
"20313","utålmodigste","neg"
"20314","uunngåelig","neg"
"20315","uunngåelige","neg"
"20316","uutholdelig","neg"
"20317","uutholdelige","neg"
"20318","uutviklede","neg"
